,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept:name
337,drink,0,2020-03-24 21:32:00+00:00,drink,0,start,337,case_id
338,drink,0,2020-03-24 21:36:00+00:00,drink,0,complete,338,case_id
339,eat_cold,0,2020-03-24 21:36:00+00:00,eat_cold,0,complete,339,case_id
340,prepared_sleep,0,2020-03-24 22:00:00+00:00,prepared_sleep,0,start,340,case_id
341,prepared_sleep,0,2020-03-25 01:35:00+00:00,prepared_sleep,0,complete,341,case_id
342,someone_at_entrace,0,2020-03-25 01:35:00+00:00,someone_at_entrace,0,start,342,case_id
343,someone_at_entrace,0,2020-03-25 01:38:00+00:00,someone_at_entrace,0,complete,343,case_id
344,wc,0,2020-03-25 01:38:00+00:00,wc,0,start,344,case_id
345,wc,0,2020-03-25 01:46:00+00:00,wc,0,complete,345,case_id
346,eat_cold,0,2020-03-25 01:46:00+00:00,eat_cold,0,start,346,case_id
347,eat_cold,0,2020-03-25 01:52:00+00:00,eat_cold,0,complete,347,case_id
348,drink,0,2020-03-25 01:52:00+00:00,drink,0,start,348,case_id
349,drink,0,2020-03-25 01:55:00+00:00,drink,0,complete,349,case_id
350,watch_tv,0,2020-03-25 01:55:00+00:00,watch_tv,0,start,350,case_id
351,watch_tv,0,2020-03-25 02:46:00+00:00,watch_tv,0,complete,351,case_id
352,drink,0,2020-03-25 02:46:00+00:00,drink,0,start,352,case_id
353,drink,0,2020-03-25 02:48:00+00:00,drink,0,complete,353,case_id
354,wc,0,2020-03-25 02:48:00+00:00,wc,0,start,354,case_id
355,wc,0,2020-03-25 02:51:00+00:00,wc,0,complete,355,case_id
356,use_computer,0,2020-03-25 02:51:00+00:00,use_computer,0,start,356,case_id
357,use_computer,0,2020-03-25 02:51:00+00:00,use_computer,0,complete,357,case_id
358,drink,0,2020-03-25 04:12:00+00:00,drink,0,start,358,case_id
359,drink,0,2020-03-25 04:14:00+00:00,drink,0,complete,359,case_id
360,use_computer,0,2020-03-25 04:14:00+00:00,use_computer,0,start,360,case_id
361,use_computer,0,2020-03-25 04:29:00+00:00,use_computer,0,complete,361,case_id
362,wc,0,2020-03-25 04:29:00+00:00,wc,0,start,362,case_id
363,wc,0,2020-03-25 04:32:00+00:00,wc,0,complete,363,case_id
364,eat_cold,0,2020-03-25 04:32:00+00:00,eat_cold,0,start,364,case_id
365,eat_cold,0,2020-03-25 04:58:00+00:00,eat_cold,0,complete,365,case_id
366,drink,0,2020-03-25 04:58:00+00:00,drink,0,start,366,case_id
367,drink,0,2020-03-25 05:00:00+00:00,drink,0,complete,367,case_id
368,watch_tv,0,2020-03-25 05:00:00+00:00,watch_tv,0,start,368,case_id
369,watch_tv,0,2020-03-25 05:52:00+00:00,watch_tv,0,complete,369,case_id
370,drink,0,2020-03-25 05:52:00+00:00,drink,0,start,370,case_id
371,drink,0,2020-03-25 05:53:00+00:00,drink,0,complete,371,case_id
372,wc,0,2020-03-25 05:53:00+00:00,wc,0,start,372,case_id
373,wc,0,2020-03-25 05:56:00+00:00,wc,0,complete,373,case_id
374,exercise,0,2020-03-25 05:56:00+00:00,exercise,0,start,374,case_id
375,exercise,0,2020-03-25 06:32:00+00:00,exercise,0,complete,375,case_id
376,drink,0,2020-03-25 06:32:00+00:00,drink,0,start,376,case_id
377,drink,0,2020-03-25 06:34:00+00:00,drink,0,complete,377,case_id
378,use_computer,0,2020-03-25 06:34:00+00:00,use_computer,0,start,378,case_id
379,use_computer,0,2020-03-25 06:34:00+00:00,use_computer,0,complete,379,case_id
380,drink,0,2020-03-25 07:37:00+00:00,drink,0,start,380,case_id
381,drink,0,2020-03-25 07:38:00+00:00,drink,0,complete,381,case_id
382,use_computer,0,2020-03-25 07:38:00+00:00,use_computer,0,start,382,case_id
383,use_computer,0,2020-03-25 07:39:00+00:00,use_computer,0,complete,383,case_id
384,wc,0,2020-03-25 08:05:00+00:00,wc,0,start,384,case_id
385,wc,0,2020-03-25 08:09:00+00:00,wc,0,complete,385,case_id
386,go_work,0,2020-03-25 08:09:00+00:00,go_work,0,start,386,case_id
387,go_work,0,2020-03-25 18:27:00+00:00,go_work,0,complete,387,case_id
388,drink,0,2020-03-25 18:27:00+00:00,drink,0,start,388,case_id
389,drink,0,2020-03-25 18:39:00+00:00,drink,0,complete,389,case_id
390,use_computer,0,2020-03-25 18:39:00+00:00,use_computer,0,start,390,case_id
391,use_computer,0,2020-03-25 19:20:00+00:00,use_computer,0,complete,391,case_id
392,someone_at_entrace,0,2020-03-25 19:20:00+00:00,someone_at_entrace,0,start,392,case_id
393,someone_at_entrace,0,2020-03-25 19:24:00+00:00,someone_at_entrace,0,complete,393,case_id
394,eat_cold,0,2020-03-25 19:24:00+00:00,eat_cold,0,start,394,case_id
395,eat_cold,0,2020-03-25 19:27:00+00:00,eat_cold,0,complete,395,case_id
396,drink,0,2020-03-25 20:33:00+00:00,drink,0,start,396,case_id
397,drink,0,2020-03-25 20:37:00+00:00,drink,0,complete,397,case_id
398,eat_cold,0,2020-03-25 20:37:00+00:00,eat_cold,0,start,398,case_id
399,eat_cold,0,2020-03-25 20:47:00+00:00,eat_cold,0,complete,399,case_id
400,wc,0,2020-03-25 20:47:00+00:00,wc,0,start,400,case_id
401,wc,0,2020-03-25 20:52:00+00:00,wc,0,complete,401,case_id
402,prepared_sleep,0,2020-03-25 20:52:00+00:00,prepared_sleep,0,start,402,case_id
403,prepared_sleep,0,2020-03-25 21:29:00+00:00,prepared_sleep,0,complete,403,case_id
404,wc,0,2020-03-26 04:36:00+00:00,wc,0,start,404,case_id
405,wc,0,2020-03-26 04:47:00+00:00,wc,0,complete,405,case_id
406,prepared_sleep,0,2020-03-26 04:48:00+00:00,prepared_sleep,0,complete,406,case_id
407,go_work,0,2020-03-26 08:25:00+00:00,go_work,0,start,407,case_id
408,go_work,0,2020-03-26 18:45:00+00:00,go_work,0,complete,408,case_id
409,drink,0,2020-03-26 18:45:00+00:00,drink,0,start,409,case_id
410,drink,0,2020-03-26 18:58:00+00:00,drink,0,complete,410,case_id
411,prepared_sleep,0,2020-03-26 18:58:00+00:00,prepared_sleep,0,complete,411,case_id
412,wc,0,2020-03-27 01:20:00+00:00,wc,0,start,412,case_id
413,wc,0,2020-03-27 01:27:00+00:00,wc,0,complete,413,case_id
414,prepared_sleep,0,2020-03-27 01:27:00+00:00,prepared_sleep,0,start,414,case_id
415,prepared_sleep,0,2020-03-27 07:03:00+00:00,prepared_sleep,0,complete,415,case_id
416,eat_warm,0,2020-03-27 07:03:00+00:00,eat_warm,0,start,416,case_id
417,eat_warm,0,2020-03-27 07:08:00+00:00,eat_warm,0,complete,417,case_id
418,use_computer,0,2020-03-27 08:15:00+00:00,use_computer,0,start,418,case_id
419,use_computer,0,2020-03-27 08:15:00+00:00,use_computer,0,complete,419,case_id
420,go_work,0,2020-03-27 08:23:00+00:00,go_work,0,start,420,case_id
421,go_work,0,2020-03-27 18:40:00+00:00,go_work,0,complete,421,case_id
422,drink,0,2020-03-27 18:40:00+00:00,drink,0,start,422,case_id
423,drink,0,2020-03-27 18:41:00+00:00,drink,0,complete,423,case_id
424,use_computer,0,2020-03-27 18:53:00+00:00,use_computer,0,start,424,case_id
425,use_computer,0,2020-03-27 19:52:00+00:00,use_computer,0,complete,425,case_id
426,drink,0,2020-03-27 19:52:00+00:00,drink,0,start,426,case_id
427,drink,0,2020-03-27 19:54:00+00:00,drink,0,complete,427,case_id
428,eat_warm,0,2020-03-27 19:54:00+00:00,eat_warm,0,start,428,case_id
429,eat_warm,0,2020-03-27 20:06:00+00:00,eat_warm,0,complete,429,case_id
430,someone_at_entrace,0,2020-03-27 20:06:00+00:00,someone_at_entrace,0,start,430,case_id
431,someone_at_entrace,0,2020-03-27 20:09:00+00:00,someone_at_entrace,0,complete,431,case_id
432,eat_cold,0,2020-03-27 20:09:00+00:00,eat_cold,0,start,432,case_id
433,eat_cold,0,2020-03-27 20:11:00+00:00,eat_cold,0,complete,433,case_id
434,drink,0,2020-03-27 20:57:00+00:00,drink,0,start,434,case_id
435,drink,0,2020-03-27 21:01:00+00:00,drink,0,complete,435,case_id
436,eat_cold,0,2020-03-27 21:01:00+00:00,eat_cold,0,start,436,case_id
437,eat_cold,0,2020-03-27 21:17:00+00:00,eat_cold,0,complete,437,case_id
438,wc,0,2020-03-27 21:17:00+00:00,wc,0,start,438,case_id
439,wc,0,2020-03-27 21:22:00+00:00,wc,0,complete,439,case_id
440,watch_tv,0,2020-03-27 21:22:00+00:00,watch_tv,0,start,440,case_id
441,watch_tv,0,2020-03-27 21:23:00+00:00,watch_tv,0,complete,441,case_id
442,drink,0,2020-03-27 22:21:00+00:00,drink,0,start,442,case_id
443,drink,0,2020-03-27 22:23:00+00:00,drink,0,complete,443,case_id
444,watch_tv,0,2020-03-27 22:23:00+00:00,watch_tv,0,start,444,case_id
445,watch_tv,0,2020-03-27 22:24:00+00:00,watch_tv,0,complete,445,case_id
446,prepared_sleep,0,2020-03-27 22:24:00+00:00,prepared_sleep,0,start,446,case_id
447,prepared_sleep,0,2020-03-27 22:50:00+00:00,prepared_sleep,0,complete,447,case_id
448,wc,0,2020-03-28 04:22:00+00:00,wc,0,start,448,case_id
449,wc,0,2020-03-28 04:32:00+00:00,wc,0,complete,449,case_id
450,prepared_sleep,0,2020-03-28 04:33:00+00:00,prepared_sleep,0,complete,450,case_id
451,wc,0,2020-03-28 10:32:00+00:00,wc,0,start,451,case_id
452,wc,0,2020-03-28 10:37:00+00:00,wc,0,complete,452,case_id
453,prepared_sleep,0,2020-03-28 10:37:00+00:00,prepared_sleep,0,start,453,case_id
454,prepared_sleep,0,2020-03-28 16:57:00+00:00,prepared_sleep,0,complete,454,case_id
455,drink,0,2020-03-28 16:57:00+00:00,drink,0,start,455,case_id
456,drink,0,2020-03-28 16:59:00+00:00,drink,0,complete,456,case_id
457,eat_cold,0,2020-03-28 16:59:00+00:00,eat_cold,0,start,457,case_id
458,eat_cold,0,2020-03-28 17:27:00+00:00,eat_cold,0,complete,458,case_id
459,drink,0,2020-03-28 17:27:00+00:00,drink,0,start,459,case_id
460,drink,0,2020-03-28 17:29:00+00:00,drink,0,complete,460,case_id
461,watch_tv,0,2020-03-28 17:29:00+00:00,watch_tv,0,start,461,case_id
462,watch_tv,0,2020-03-28 18:35:00+00:00,watch_tv,0,complete,462,case_id
463,use_computer,0,2020-03-28 18:35:00+00:00,use_computer,0,start,463,case_id
464,use_computer,0,2020-03-28 18:35:00+00:00,use_computer,0,complete,464,case_id
465,drink,0,2020-03-28 19:11:00+00:00,drink,0,start,465,case_id
466,drink,0,2020-03-28 19:13:00+00:00,drink,0,complete,466,case_id
467,use_computer,0,2020-03-28 19:13:00+00:00,use_computer,0,start,467,case_id
468,use_computer,0,2020-03-28 20:39:00+00:00,use_computer,0,complete,468,case_id
469,drink,0,2020-03-28 20:39:00+00:00,drink,0,start,469,case_id
470,drink,0,2020-03-28 20:41:00+00:00,drink,0,complete,470,case_id
471,do_the_dishes,0,2020-03-28 20:41:00+00:00,do_the_dishes,0,start,471,case_id
472,do_the_dishes,0,2020-03-28 20:42:00+00:00,do_the_dishes,0,complete,472,case_id
473,wc,0,2020-03-28 20:42:00+00:00,wc,0,start,473,case_id
474,wc,0,2020-03-28 20:45:00+00:00,wc,0,complete,474,case_id
475,eat_cold,0,2020-03-28 20:45:00+00:00,eat_cold,0,start,475,case_id
476,eat_cold,0,2020-03-28 21:07:00+00:00,eat_cold,0,complete,476,case_id
477,drink,0,2020-03-28 21:07:00+00:00,drink,0,start,477,case_id
478,drink,0,2020-03-28 21:09:00+00:00,drink,0,complete,478,case_id
479,shop,0,2020-03-28 21:09:00+00:00,shop,0,start,479,case_id
480,shop,0,2020-03-28 22:22:00+00:00,shop,0,complete,480,case_id
481,drink,0,2020-03-28 22:22:00+00:00,drink,0,start,481,case_id
482,drink,0,2020-03-28 22:24:00+00:00,drink,0,complete,482,case_id
483,exercise,0,2020-03-28 22:24:00+00:00,exercise,0,start,483,case_id
484,exercise,0,2020-03-28 22:55:00+00:00,exercise,0,complete,484,case_id
485,wc,0,2020-03-28 22:55:00+00:00,wc,0,start,485,case_id
486,wc,0,2020-03-28 22:58:00+00:00,wc,0,complete,486,case_id
487,watch_tv,0,2020-03-28 22:58:00+00:00,watch_tv,0,start,487,case_id
488,watch_tv,0,2020-03-28 22:59:00+00:00,watch_tv,0,complete,488,case_id
489,drink,0,2020-03-28 23:42:00+00:00,drink,0,start,489,case_id
490,drink,0,2020-03-28 23:44:00+00:00,drink,0,complete,490,case_id
491,watch_tv,0,2020-03-28 23:44:00+00:00,watch_tv,0,start,491,case_id
492,watch_tv,0,2020-03-29 00:00:00+00:00,watch_tv,0,complete,492,case_id
493,prepared_sleep,0,2020-03-29 00:00:00+00:00,prepared_sleep,0,start,493,case_id
494,prepared_sleep,0,2020-03-29 08:29:00+00:00,prepared_sleep,0,complete,494,case_id
495,wc,0,2020-03-29 08:29:00+00:00,wc,0,start,495,case_id
496,wc,0,2020-03-29 08:34:00+00:00,wc,0,complete,496,case_id
497,drink,0,2020-03-29 08:34:00+00:00,drink,0,start,497,case_id
498,drink,0,2020-03-29 08:36:00+00:00,drink,0,complete,498,case_id
499,use_computer,0,2020-03-29 08:36:00+00:00,use_computer,0,start,499,case_id
500,use_computer,0,2020-03-29 08:37:00+00:00,use_computer,0,complete,500,case_id
501,drink,0,2020-03-29 10:15:00+00:00,drink,0,start,501,case_id
502,drink,0,2020-03-29 10:17:00+00:00,drink,0,complete,502,case_id
503,use_computer,0,2020-03-29 10:17:00+00:00,use_computer,0,start,503,case_id
504,use_computer,0,2020-03-29 10:49:00+00:00,use_computer,0,complete,504,case_id
505,eat_cold,0,2020-03-29 10:49:00+00:00,eat_cold,0,start,505,case_id
506,eat_cold,0,2020-03-29 10:52:00+00:00,eat_cold,0,complete,506,case_id
507,someone_at_entrace,0,2020-03-29 11:20:00+00:00,someone_at_entrace,0,start,507,case_id
508,someone_at_entrace,0,2020-03-29 11:22:00+00:00,someone_at_entrace,0,complete,508,case_id
509,eat_cold,0,2020-03-29 11:22:00+00:00,eat_cold,0,start,509,case_id
510,eat_cold,0,2020-03-29 11:29:00+00:00,eat_cold,0,complete,510,case_id
511,drink,0,2020-03-29 11:30:00+00:00,drink,0,start,511,case_id
512,drink,0,2020-03-29 11:32:00+00:00,drink,0,complete,512,case_id
513,eat_cold,0,2020-03-29 11:32:00+00:00,eat_cold,0,complete,513,case_id
514,watch_tv,0,2020-03-29 11:32:00+00:00,watch_tv,0,start,514,case_id
515,watch_tv,0,2020-03-29 11:33:00+00:00,watch_tv,0,complete,515,case_id
516,drink,0,2020-03-29 12:35:00+00:00,drink,0,start,516,case_id
517,drink,0,2020-03-29 12:36:00+00:00,drink,0,complete,517,case_id
518,watch_tv,0,2020-03-29 12:36:00+00:00,watch_tv,0,start,518,case_id
519,watch_tv,0,2020-03-29 12:54:00+00:00,watch_tv,0,complete,519,case_id
520,wc,0,2020-03-29 12:54:00+00:00,wc,0,start,520,case_id
521,wc,0,2020-03-29 12:57:00+00:00,wc,0,complete,521,case_id
522,use_computer,0,2020-03-29 12:57:00+00:00,use_computer,0,start,522,case_id
523,use_computer,0,2020-03-29 12:57:00+00:00,use_computer,0,complete,523,case_id
524,drink,0,2020-03-29 13:44:00+00:00,drink,0,start,524,case_id
525,drink,0,2020-03-29 13:46:00+00:00,drink,0,complete,525,case_id
526,use_computer,0,2020-03-29 13:46:00+00:00,use_computer,0,start,526,case_id
527,use_computer,0,2020-03-29 14:49:00+00:00,use_computer,0,complete,527,case_id
528,drink,0,2020-03-29 14:49:00+00:00,drink,0,start,528,case_id
529,drink,0,2020-03-29 14:50:00+00:00,drink,0,complete,529,case_id
530,wc,0,2020-03-29 14:50:00+00:00,wc,0,start,530,case_id
531,wc,0,2020-03-29 14:54:00+00:00,wc,0,complete,531,case_id
532,eat_cold,0,2020-03-29 14:54:00+00:00,eat_cold,0,start,532,case_id
533,eat_cold,0,2020-03-29 14:56:00+00:00,eat_cold,0,complete,533,case_id
534,someone_at_entrace,0,2020-03-29 15:13:00+00:00,someone_at_entrace,0,start,534,case_id
535,someone_at_entrace,0,2020-03-29 15:16:00+00:00,someone_at_entrace,0,complete,535,case_id
536,eat_cold,0,2020-03-29 15:16:00+00:00,eat_cold,0,start,536,case_id
537,eat_cold,0,2020-03-29 15:20:00+00:00,eat_cold,0,complete,537,case_id
538,drink,0,2020-03-29 15:20:00+00:00,drink,0,start,538,case_id
539,drink,0,2020-03-29 15:21:00+00:00,drink,0,complete,539,case_id
540,watch_tv,0,2020-03-29 15:21:00+00:00,watch_tv,0,start,540,case_id
541,watch_tv,0,2020-03-29 16:03:00+00:00,watch_tv,0,complete,541,case_id
542,drink,0,2020-03-29 16:03:00+00:00,drink,0,start,542,case_id
543,drink,0,2020-03-29 16:04:00+00:00,drink,0,complete,543,case_id
544,do_walk,0,2020-03-29 16:04:00+00:00,do_walk,0,start,544,case_id
545,do_walk,0,2020-03-29 17:48:00+00:00,do_walk,0,complete,545,case_id
546,drink,0,2020-03-29 17:48:00+00:00,drink,0,start,546,case_id
547,drink,0,2020-03-29 17:51:00+00:00,drink,0,complete,547,case_id
548,wc,0,2020-03-29 17:51:00+00:00,wc,0,start,548,case_id
549,wc,0,2020-03-29 17:55:00+00:00,wc,0,complete,549,case_id
550,use_computer,0,2020-03-29 17:55:00+00:00,use_computer,0,start,550,case_id
551,use_computer,0,2020-03-29 19:20:00+00:00,use_computer,0,complete,551,case_id
552,drink,0,2020-03-29 19:21:00+00:00,drink,0,start,552,case_id
553,drink,0,2020-03-29 19:23:00+00:00,drink,0,complete,553,case_id
554,eat_cold,0,2020-03-29 19:23:00+00:00,eat_cold,0,start,554,case_id
555,eat_cold,0,2020-03-29 19:50:00+00:00,eat_cold,0,complete,555,case_id
556,drink,0,2020-03-29 19:50:00+00:00,drink,0,start,556,case_id
557,drink,0,2020-03-29 19:52:00+00:00,drink,0,complete,557,case_id
558,watch_tv,0,2020-03-29 19:52:00+00:00,watch_tv,0,start,558,case_id
559,watch_tv,0,2020-03-29 21:07:00+00:00,watch_tv,0,complete,559,case_id
560,drink,0,2020-03-29 21:07:00+00:00,drink,0,start,560,case_id
561,drink,0,2020-03-29 21:08:00+00:00,drink,0,complete,561,case_id
562,wc,0,2020-03-29 21:08:00+00:00,wc,0,start,562,case_id
563,wc,0,2020-03-29 21:12:00+00:00,wc,0,complete,563,case_id
564,use_computer,0,2020-03-29 21:12:00+00:00,use_computer,0,start,564,case_id
565,use_computer,0,2020-03-29 21:12:00+00:00,use_computer,0,complete,565,case_id
566,drink,0,2020-03-29 22:03:00+00:00,drink,0,start,566,case_id
567,drink,0,2020-03-29 22:05:00+00:00,drink,0,complete,567,case_id
568,use_computer,0,2020-03-29 22:05:00+00:00,use_computer,0,start,568,case_id
569,use_computer,0,2020-03-29 23:12:00+00:00,use_computer,0,complete,569,case_id
570,drink,0,2020-03-29 23:12:00+00:00,drink,0,start,570,case_id
571,drink,0,2020-03-29 23:14:00+00:00,drink,0,complete,571,case_id
572,wc,0,2020-03-29 23:14:00+00:00,wc,0,start,572,case_id
573,wc,0,2020-03-29 23:18:00+00:00,wc,0,complete,573,case_id
574,prepared_sleep,0,2020-03-29 23:18:00+00:00,prepared_sleep,0,start,574,case_id
575,prepared_sleep,0,2020-03-29 23:40:00+00:00,prepared_sleep,0,complete,575,case_id
576,go_work,0,2020-03-30 08:14:00+00:00,go_work,0,start,576,case_id
577,go_work,0,2020-03-30 18:34:00+00:00,go_work,0,complete,577,case_id
578,drink,0,2020-03-30 18:34:00+00:00,drink,0,start,578,case_id
579,drink,0,2020-03-30 18:45:00+00:00,drink,0,complete,579,case_id
580,eat_cold,0,2020-03-30 18:45:00+00:00,eat_cold,0,start,580,case_id
581,eat_cold,0,2020-03-30 18:48:00+00:00,eat_cold,0,complete,581,case_id
582,drink,0,2020-03-30 20:03:00+00:00,drink,0,start,582,case_id
583,drink,0,2020-03-30 20:06:00+00:00,drink,0,complete,583,case_id
584,someone_at_entrace,0,2020-03-30 20:06:00+00:00,someone_at_entrace,0,start,584,case_id
585,someone_at_entrace,0,2020-03-30 20:10:00+00:00,someone_at_entrace,0,complete,585,case_id
586,use_computer,0,2020-03-30 20:10:00+00:00,use_computer,0,start,586,case_id
587,use_computer,0,2020-03-30 22:10:00+00:00,use_computer,0,complete,587,case_id
588,eat_cold,0,2020-03-30 22:10:00+00:00,eat_cold,0,start,588,case_id
589,eat_cold,0,2020-03-30 22:14:00+00:00,eat_cold,0,complete,589,case_id
590,prepared_sleep,0,2020-03-30 22:15:00+00:00,prepared_sleep,0,start,590,case_id
591,prepared_sleep,0,2020-03-30 22:40:00+00:00,prepared_sleep,0,complete,591,case_id
592,wc,0,2020-03-30 22:40:00+00:00,wc,0,start,592,case_id
593,wc,0,2020-03-30 22:46:00+00:00,wc,0,complete,593,case_id
594,drink,0,2020-03-30 22:47:00+00:00,drink,0,start,594,case_id
595,drink,0,2020-03-30 22:50:00+00:00,drink,0,complete,595,case_id
596,eat_cold,0,2020-03-30 22:50:00+00:00,eat_cold,0,complete,596,case_id
597,wc,0,2020-03-30 22:50:00+00:00,wc,0,start,597,case_id
598,wc,0,2020-03-30 22:51:00+00:00,wc,0,complete,598,case_id
599,watch_tv,0,2020-03-30 22:51:00+00:00,watch_tv,0,start,599,case_id
600,watch_tv,0,2020-03-30 22:51:00+00:00,watch_tv,0,complete,600,case_id
601,prepared_sleep,0,2020-03-30 23:49:00+00:00,prepared_sleep,0,start,601,case_id
602,prepared_sleep,0,2020-03-31 00:11:00+00:00,prepared_sleep,0,complete,602,case_id
603,wc,0,2020-03-31 04:22:00+00:00,wc,0,start,603,case_id
604,wc,0,2020-03-31 04:31:00+00:00,wc,0,complete,604,case_id
605,prepared_sleep,0,2020-03-31 04:31:00+00:00,prepared_sleep,0,complete,605,case_id
606,go_work,0,2020-03-31 08:17:00+00:00,go_work,0,start,606,case_id
607,go_work,0,2020-03-31 18:34:00+00:00,go_work,0,complete,607,case_id
608,drink,0,2020-03-31 18:34:00+00:00,drink,0,start,608,case_id
609,drink,0,2020-03-31 18:47:00+00:00,drink,0,complete,609,case_id
610,eat_cold,0,2020-03-31 18:47:00+00:00,eat_cold,0,start,610,case_id
611,eat_cold,0,2020-03-31 18:50:00+00:00,eat_cold,0,complete,611,case_id
612,use_computer,0,2020-03-31 20:04:00+00:00,use_computer,0,start,612,case_id
613,use_computer,0,2020-03-31 20:04:00+00:00,use_computer,0,complete,613,case_id
614,drink,0,2020-03-31 20:58:00+00:00,drink,0,start,614,case_id
615,drink,0,2020-03-31 21:02:00+00:00,drink,0,complete,615,case_id
616,use_computer,0,2020-03-31 21:02:00+00:00,use_computer,0,start,616,case_id
617,use_computer,0,2020-03-31 22:18:00+00:00,use_computer,0,complete,617,case_id
618,eat_cold,0,2020-03-31 22:18:00+00:00,eat_cold,0,start,618,case_id
619,eat_cold,0,2020-03-31 22:27:00+00:00,eat_cold,0,complete,619,case_id
620,prepared_sleep,0,2020-03-31 22:28:00+00:00,prepared_sleep,0,start,620,case_id
621,prepared_sleep,0,2020-04-01 01:17:00+00:00,prepared_sleep,0,complete,621,case_id
622,wc,0,2020-04-01 01:17:00+00:00,wc,0,start,622,case_id
623,wc,0,2020-04-01 01:28:00+00:00,wc,0,complete,623,case_id
624,someone_at_entrace,0,2020-04-01 01:28:00+00:00,someone_at_entrace,0,start,624,case_id
625,someone_at_entrace,0,2020-04-01 01:31:00+00:00,someone_at_entrace,0,complete,625,case_id
626,watch_tv,0,2020-04-01 01:31:00+00:00,watch_tv,0,complete,626,case_id
627,drink,0,2020-04-01 01:43:00+00:00,drink,0,start,627,case_id
628,drink,0,2020-04-01 01:45:00+00:00,drink,0,complete,628,case_id
629,eat_cold,0,2020-04-01 01:45:00+00:00,eat_cold,0,complete,629,case_id
630,watch_tv,0,2020-04-01 01:45:00+00:00,watch_tv,0,start,630,case_id
631,watch_tv,0,2020-04-01 01:57:00+00:00,watch_tv,0,complete,631,case_id
632,cook_and_eat,0,2020-04-01 01:57:00+00:00,cook_and_eat,0,start,632,case_id
633,cook_and_eat,0,2020-04-01 03:16:00+00:00,cook_and_eat,0,complete,633,case_id
634,drink,0,2020-04-01 03:17:00+00:00,drink,0,start,634,case_id
635,drink,0,2020-04-01 03:19:00+00:00,drink,0,complete,635,case_id
636,wc,0,2020-04-01 03:19:00+00:00,wc,0,start,636,case_id
637,wc,0,2020-04-01 03:23:00+00:00,wc,0,complete,637,case_id
638,watch_tv,0,2020-04-01 03:23:00+00:00,watch_tv,0,start,638,case_id
639,watch_tv,0,2020-04-01 04:31:00+00:00,watch_tv,0,complete,639,case_id
640,drink,0,2020-04-01 04:31:00+00:00,drink,0,start,640,case_id
641,drink,0,2020-04-01 04:33:00+00:00,drink,0,complete,641,case_id
642,cook_and_eat,0,2020-04-01 04:33:00+00:00,cook_and_eat,0,start,642,case_id
643,cook_and_eat,0,2020-04-01 04:41:00+00:00,cook_and_eat,0,complete,643,case_id
644,use_computer,0,2020-04-01 04:41:00+00:00,use_computer,0,start,644,case_id
645,use_computer,0,2020-04-01 05:49:00+00:00,use_computer,0,complete,645,case_id
646,wc,0,2020-04-01 05:49:00+00:00,wc,0,start,646,case_id
647,wc,0,2020-04-01 05:53:00+00:00,wc,0,complete,647,case_id
648,drink,0,2020-04-01 05:53:00+00:00,drink,0,start,648,case_id
649,drink,0,2020-04-01 05:56:00+00:00,drink,0,complete,649,case_id
650,exercise,0,2020-04-01 05:56:00+00:00,exercise,0,start,650,case_id
651,exercise,0,2020-04-01 06:20:00+00:00,exercise,0,complete,651,case_id
652,eat_cold,0,2020-04-01 06:20:00+00:00,eat_cold,0,start,652,case_id
653,eat_cold,0,2020-04-01 06:37:00+00:00,eat_cold,0,complete,653,case_id
654,drink,0,2020-04-01 06:37:00+00:00,drink,0,start,654,case_id
655,drink,0,2020-04-01 06:39:00+00:00,drink,0,complete,655,case_id
656,do_the_dishes,0,2020-04-01 06:39:00+00:00,do_the_dishes,0,start,656,case_id
657,do_the_dishes,0,2020-04-01 06:39:00+00:00,do_the_dishes,0,complete,657,case_id
658,wc,0,2020-04-01 06:39:00+00:00,wc,0,start,658,case_id
659,wc,0,2020-04-01 06:42:00+00:00,wc,0,complete,659,case_id
660,watch_tv,0,2020-04-01 06:42:00+00:00,watch_tv,0,start,660,case_id
661,watch_tv,0,2020-04-01 07:35:00+00:00,watch_tv,0,complete,661,case_id
662,drink,0,2020-04-01 07:35:00+00:00,drink,0,start,662,case_id
663,drink,0,2020-04-01 07:37:00+00:00,drink,0,complete,663,case_id
664,wc,0,2020-04-01 07:37:00+00:00,wc,0,start,664,case_id
665,wc,0,2020-04-01 07:39:00+00:00,wc,0,complete,665,case_id
666,use_computer,0,2020-04-01 07:39:00+00:00,use_computer,0,start,666,case_id
667,use_computer,0,2020-04-01 07:40:00+00:00,use_computer,0,complete,667,case_id
668,go_work,0,2020-04-01 08:06:00+00:00,go_work,0,start,668,case_id
669,go_work,0,2020-04-01 18:27:00+00:00,go_work,0,complete,669,case_id
670,drink,0,2020-04-01 18:27:00+00:00,drink,0,start,670,case_id
671,drink,0,2020-04-01 18:39:00+00:00,drink,0,complete,671,case_id
672,use_computer,0,2020-04-01 18:39:00+00:00,use_computer,0,start,672,case_id
673,use_computer,0,2020-04-01 20:04:00+00:00,use_computer,0,complete,673,case_id
674,someone_at_entrace,0,2020-04-01 20:04:00+00:00,someone_at_entrace,0,start,674,case_id
675,someone_at_entrace,0,2020-04-01 20:08:00+00:00,someone_at_entrace,0,complete,675,case_id
676,eat_cold,0,2020-04-01 20:08:00+00:00,eat_cold,0,start,676,case_id
