,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept:name,case:traceId
381,get_water,0,2020-03-20 20:49:00+00:00,get_water,0,complete,708,drink,1
382,drink_water,0,2020-03-20 20:50:00+00:00,drink_water,0,complete,710,drink,1
1735,go_dining_table,0,2020-03-20 20:50:00+00:00,go_dining_table,0,complete,711,cook_and_eat_BP,7
383,go_kitchen_shelf,0,2020-03-20 21:33:00+00:00,go_kitchen_shelf,0,complete,713,drink,1
384,get_glass,0,2020-03-20 21:33:00+00:00,get_glass,0,start,714,drink,1
385,get_glass,0,2020-03-20 21:33:00+00:00,get_glass,0,complete,716,drink,1
386,go_kitchen_sink,0,2020-03-20 21:33:00+00:00,go_kitchen_sink,0,complete,717,drink,1
387,get_water,0,2020-03-20 21:33:00+00:00,get_water,0,start,718,drink,1
388,get_water,0,2020-03-20 21:33:00+00:00,get_water,0,complete,720,drink,1
389,drink_water,0,2020-03-20 21:33:00+00:00,drink_water,0,start,721,drink,1
390,drink_water,0,2020-03-20 21:37:00+00:00,drink_water,0,complete,723,drink,1
1736,go_dining_table,0,2020-03-20 21:37:00+00:00,go_dining_table,0,complete,724,cook_and_eat_BP,7
62,go_bed,0,2020-03-20 21:59:00+00:00,go_bed,0,complete,726,sleeping_BP,0
63,sleep_in_bed,0,2020-03-20 22:10:00+00:00,sleep_in_bed,0,complete,728,sleeping_BP,0
64,go_wardrobe,0,2020-03-20 22:10:00+00:00,go_wardrobe,0,complete,729,sleeping_BP,0
65,change_clothes,0,2020-03-20 22:10:00+00:00,change_clothes,0,start,730,sleeping_BP,0
66,change_clothes,0,2020-03-20 22:13:00+00:00,change_clothes,0,complete,732,sleeping_BP,0
1737,go_dining_table,0,2020-03-20 22:13:00+00:00,go_dining_table,0,complete,733,cook_and_eat_BP,7
1738,eat_cold_meal,0,2020-03-20 22:30:00+00:00,eat_cold_meal,0,complete,735,cook_and_eat_BP,7
1739,go_kitchen_sink,0,2020-03-20 22:30:00+00:00,go_kitchen_sink,0,complete,736,cook_and_eat_BP,7
1740,put_plate_to_sink,0,2020-03-20 22:30:00+00:00,put_plate_to_sink,0,start,737,cook_and_eat_BP,7
1741,put_plate_to_sink,0,2020-03-20 22:30:00+00:00,put_plate_to_sink,0,complete,739,cook_and_eat_BP,7
1602,go_entrace,0,2020-03-20 22:30:00+00:00,go_entrace,0,complete,740,someone_at_entrace,6
1603,go_entrace,0,2020-03-20 22:31:00+00:00,go_entrace,0,complete,741,someone_at_entrace,6
1604,interact_with_man,0,2020-03-20 22:31:00+00:00,interact_with_man,0,start,742,someone_at_entrace,6
1605,interact_with_man,0,2020-03-20 22:34:00+00:00,interact_with_man,0,complete,744,someone_at_entrace,6
2167,go_wc,0,2020-03-20 22:34:00+00:00,go_wc,0,complete,745,wc,9
2168,wc_do,0,2020-03-20 22:34:00+00:00,wc_do,0,start,746,wc,9
2169,wc_do,0,2020-03-20 22:37:00+00:00,wc_do,0,complete,748,wc,9
2170,wc_flush,0,2020-03-20 22:37:00+00:00,wc_flush,0,complete,750,wc,9
2171,go_bathroom_sink,0,2020-03-20 22:37:00+00:00,go_bathroom_sink,0,complete,751,wc,9
2172,wash_hands,0,2020-03-20 22:37:00+00:00,wash_hands,0,start,752,wc,9
2173,wash_hands,0,2020-03-20 22:37:00+00:00,wash_hands,0,complete,753,wc,9
391,go_kitchen_shelf,0,2020-03-20 22:37:00+00:00,go_kitchen_shelf,0,complete,754,drink,1
392,go_kitchen_shelf,0,2020-03-20 22:38:00+00:00,go_kitchen_shelf,0,complete,755,drink,1
393,get_glass,0,2020-03-20 22:38:00+00:00,get_glass,0,start,756,drink,1
394,get_glass,0,2020-03-20 22:38:00+00:00,get_glass,0,complete,758,drink,1
395,go_kitchen_sink,0,2020-03-20 22:38:00+00:00,go_kitchen_sink,0,complete,759,drink,1
396,get_water,0,2020-03-20 22:38:00+00:00,get_water,0,start,760,drink,1
397,get_water,0,2020-03-20 22:38:00+00:00,get_water,0,complete,762,drink,1
398,drink_water,0,2020-03-20 22:38:00+00:00,drink_water,0,start,763,drink,1
399,drink_water,0,2020-03-20 22:40:00+00:00,drink_water,0,complete,765,drink,1
2174,go_wc,0,2020-03-20 22:40:00+00:00,go_wc,0,complete,766,wc,9
2175,wc_do,0,2020-03-20 22:40:00+00:00,wc_do,0,start,767,wc,9
2176,wc_do,0,2020-03-20 22:41:00+00:00,wc_do,0,complete,769,wc,9
2177,wc_flush,0,2020-03-20 22:41:00+00:00,wc_flush,0,start,770,wc,9
2178,wc_flush,0,2020-03-20 22:41:00+00:00,wc_flush,0,complete,772,wc,9
2179,go_bathroom_sink,0,2020-03-20 22:41:00+00:00,go_bathroom_sink,0,complete,773,wc,9
2180,wash_hands,0,2020-03-20 22:41:00+00:00,wash_hands,0,start,774,wc,9
2181,wash_hands,0,2020-03-20 22:41:00+00:00,wash_hands,0,complete,775,wc,9
2182,go_wc,0,2020-03-20 22:41:00+00:00,go_wc,0,complete,776,wc,9
2183,wc_do,0,2020-03-20 22:41:00+00:00,wc_do,0,start,777,wc,9
2184,wc_do,0,2020-03-20 22:41:00+00:00,wc_do,0,complete,779,wc,9
2185,wc_flush,0,2020-03-20 22:41:00+00:00,wc_flush,0,start,780,wc,9
2186,wc_flush,0,2020-03-20 22:42:00+00:00,wc_flush,0,complete,782,wc,9
2187,go_bathroom_sink,0,2020-03-20 22:42:00+00:00,go_bathroom_sink,0,complete,783,wc,9
2188,wash_hands,0,2020-03-20 22:42:00+00:00,wash_hands,0,start,784,wc,9
2189,wash_hands,0,2020-03-20 22:42:00+00:00,wash_hands,0,complete,785,wc,9
2190,go_wc,0,2020-03-20 22:42:00+00:00,go_wc,0,complete,786,wc,9
2191,wc_do,0,2020-03-20 22:42:00+00:00,wc_do,0,start,787,wc,9
2192,wc_do,0,2020-03-20 22:42:00+00:00,wc_do,0,complete,788,wc,9
2193,wc_flush,0,2020-03-20 22:42:00+00:00,wc_flush,0,start,789,wc,9
2194,wc_flush,0,2020-03-20 22:42:00+00:00,wc_flush,0,complete,791,wc,9
2195,go_bathroom_sink,0,2020-03-20 22:42:00+00:00,go_bathroom_sink,0,complete,792,wc,9
2196,wash_hands,0,2020-03-20 22:42:00+00:00,wash_hands,0,start,793,wc,9
2197,wash_hands,0,2020-03-20 22:42:00+00:00,wash_hands,0,complete,794,wc,9
2198,go_wc,0,2020-03-20 22:42:00+00:00,go_wc,0,complete,795,wc,9
2199,wc_do,0,2020-03-20 22:42:00+00:00,wc_do,0,start,796,wc,9
2200,wc_do,0,2020-03-20 22:42:00+00:00,wc_do,0,complete,797,wc,9
2201,wc_flush,0,2020-03-20 22:42:00+00:00,wc_flush,0,start,798,wc,9
2202,wc_flush,0,2020-03-20 22:43:00+00:00,wc_flush,0,complete,800,wc,9
2203,go_bathroom_sink,0,2020-03-20 22:43:00+00:00,go_bathroom_sink,0,complete,801,wc,9
2204,wash_hands,0,2020-03-20 22:43:00+00:00,wash_hands,0,start,802,wc,9
2205,wash_hands,0,2020-03-20 22:43:00+00:00,wash_hands,0,complete,803,wc,9
2206,go_wc,0,2020-03-20 22:43:00+00:00,go_wc,0,complete,804,wc,9
2207,wc_do,0,2020-03-20 22:43:00+00:00,wc_do,0,start,805,wc,9
2208,wc_do,0,2020-03-20 22:43:00+00:00,wc_do,0,complete,807,wc,9
2209,wc_flush,0,2020-03-20 22:43:00+00:00,wc_flush,0,start,808,wc,9
2210,wc_flush,0,2020-03-20 22:43:00+00:00,wc_flush,0,complete,810,wc,9
2211,go_bathroom_sink,0,2020-03-20 22:43:00+00:00,go_bathroom_sink,0,complete,811,wc,9
2212,wash_hands,0,2020-03-20 22:43:00+00:00,wash_hands,0,start,812,wc,9
2213,wash_hands,0,2020-03-20 22:43:00+00:00,wash_hands,0,complete,813,wc,9
2214,go_wc,0,2020-03-20 22:43:00+00:00,go_wc,0,complete,814,wc,9
2215,wc_do,0,2020-03-20 22:43:00+00:00,wc_do,0,start,815,wc,9
2216,wc_do,0,2020-03-20 22:43:00+00:00,wc_do,0,complete,817,wc,9
2217,wc_flush,0,2020-03-20 22:43:00+00:00,wc_flush,0,start,818,wc,9
2218,wc_flush,0,2020-03-20 22:44:00+00:00,wc_flush,0,complete,820,wc,9
2219,go_bathroom_sink,0,2020-03-20 22:44:00+00:00,go_bathroom_sink,0,complete,821,wc,9
2220,wash_hands,0,2020-03-20 22:44:00+00:00,wash_hands,0,start,822,wc,9
2221,wash_hands,0,2020-03-20 22:44:00+00:00,wash_hands,0,complete,823,wc,9
2222,go_wc,0,2020-03-20 22:44:00+00:00,go_wc,0,complete,824,wc,9
2223,wc_do,0,2020-03-20 22:44:00+00:00,wc_do,0,start,825,wc,9
2224,wc_do,0,2020-03-20 22:44:00+00:00,wc_do,0,complete,826,wc,9
2225,wc_flush,0,2020-03-20 22:44:00+00:00,wc_flush,0,start,827,wc,9
2226,wc_flush,0,2020-03-20 22:45:00+00:00,wc_flush,0,complete,829,wc,9
2227,go_bathroom_sink,0,2020-03-20 22:45:00+00:00,go_bathroom_sink,0,complete,830,wc,9
2228,wash_hands,0,2020-03-20 22:45:00+00:00,wash_hands,0,start,831,wc,9
2229,wash_hands,0,2020-03-20 22:45:00+00:00,wash_hands,0,complete,832,wc,9
67,go_wardrobe,0,2020-03-20 22:45:00+00:00,go_wardrobe,0,complete,833,sleeping_BP,0
68,get_clothes,0,2020-03-20 22:45:00+00:00,get_clothes,0,start,834,sleeping_BP,0
69,get_clothes,0,2020-03-20 22:46:00+00:00,get_clothes,0,complete,836,sleeping_BP,0
70,change_clothes,0,2020-03-20 22:46:00+00:00,change_clothes,0,start,837,sleeping_BP,0
71,change_clothes,0,2020-03-20 22:51:00+00:00,change_clothes,0,complete,838,sleeping_BP,0
72,go_bathtub,0,2020-03-20 22:51:00+00:00,go_bathtub,0,complete,839,sleeping_BP,0
73,have_bath,0,2020-03-20 22:51:00+00:00,have_bath,0,start,840,sleeping_BP,0
74,have_bath,0,2020-03-20 23:12:00+00:00,have_bath,0,complete,842,sleeping_BP,0
75,go_bathroom_sink,0,2020-03-20 23:12:00+00:00,go_bathroom_sink,0,complete,843,sleeping_BP,0
76,brush_teeth,0,2020-03-20 23:12:00+00:00,brush_teeth,0,start,844,sleeping_BP,0
77,brush_teeth,0,2020-03-20 23:17:00+00:00,brush_teeth,0,complete,846,sleeping_BP,0
78,go_bed,0,2020-03-20 23:17:00+00:00,go_bed,0,complete,847,sleeping_BP,0
79,sleep_in_bed,0,2020-03-20 23:17:00+00:00,sleep_in_bed,0,start,848,sleeping_BP,0
2159,go_wc,0,2020-03-21 03:25:00+00:00,go_wc,0,complete,850,wc,9
2160,wc_do,0,2020-03-21 03:25:00+00:00,wc_do,0,start,851,wc,9
2161,wc_do,0,2020-03-21 03:32:00+00:00,wc_do,0,complete,853,wc,9
2162,wc_flush,0,2020-03-21 03:32:00+00:00,wc_flush,0,start,854,wc,9
2163,wc_flush,0,2020-03-21 03:32:00+00:00,wc_flush,0,complete,856,wc,9
2164,go_bathroom_sink,0,2020-03-21 03:32:00+00:00,go_bathroom_sink,0,complete,857,wc,9
2165,wash_hands,0,2020-03-21 03:32:00+00:00,wash_hands,0,start,858,wc,9
2166,wash_hands,0,2020-03-21 03:32:00+00:00,wash_hands,0,complete,859,wc,9
80,go_bed,0,2020-03-21 03:32:00+00:00,go_bed,0,complete,860,sleeping_BP,0
81,sleep_in_bed,0,2020-03-21 16:43:00+00:00,sleep_in_bed,0,complete,862,sleeping_BP,0
82,go_wardrobe,0,2020-03-21 16:43:00+00:00,go_wardrobe,0,complete,863,sleeping_BP,0
83,change_clothes,0,2020-03-21 16:43:00+00:00,change_clothes,0,start,864,sleeping_BP,0
84,change_clothes,0,2020-03-21 16:48:00+00:00,change_clothes,0,complete,866,sleeping_BP,0
2230,go_wc,0,2020-03-21 16:48:00+00:00,go_wc,0,complete,867,wc,9
2231,wc_do,0,2020-03-21 16:48:00+00:00,wc_do,0,start,868,wc,9
2232,wc_do,0,2020-03-21 16:53:00+00:00,wc_do,0,complete,870,wc,9
2233,wc_flush,0,2020-03-21 16:53:00+00:00,wc_flush,0,start,871,wc,9
2234,wc_flush,0,2020-03-21 16:53:00+00:00,wc_flush,0,complete,873,wc,9
2235,go_bathroom_sink,0,2020-03-21 16:53:00+00:00,go_bathroom_sink,0,complete,874,wc,9
2236,wash_hands,0,2020-03-21 16:53:00+00:00,wash_hands,0,start,875,wc,9
2237,wash_hands,0,2020-03-21 16:53:00+00:00,wash_hands,0,complete,876,wc,9
3100,go_windows,0,2020-03-21 16:53:00+00:00,go_windows,0,complete,877,Airing_home,70
3101,go_windows,0,2020-03-21 16:54:00+00:00,go_windows,0,complete,878,Airing_home,70
3102,raise_blinds,0,2020-03-21 16:54:00+00:00,raise_blinds,0,start,879,Airing_home,70
3103,raise_blinds,0,2020-03-21 16:54:00+00:00,raise_blinds,0,complete,881,Airing_home,70
3104,open_windows,0,2020-03-21 16:54:00+00:00,open_windows,0,start,882,Airing_home,70
3105,open_windows,0,2020-03-21 16:54:00+00:00,open_windows,0,complete,883,Airing_home,70
2576,go_chair,0,2020-03-21 16:54:00+00:00,go_chair,0,complete,884,relax_BP,11
2577,rest_in_chair,0,2020-03-21 16:54:00+00:00,rest_in_chair,0,start,885,relax_BP,11
2578,rest_in_chair,0,2020-03-21 17:14:00+00:00,rest_in_chair,0,complete,887,relax_BP,11
400,go_kitchen_shelf,0,2020-03-21 17:14:00+00:00,go_kitchen_shelf,0,complete,888,drink,1
401,get_glass,0,2020-03-21 17:14:00+00:00,get_glass,0,start,889,drink,1
402,get_glass,0,2020-03-21 17:14:00+00:00,get_glass,0,complete,891,drink,1
403,go_kitchen_sink,0,2020-03-21 17:14:00+00:00,go_kitchen_sink,0,complete,892,drink,1
404,get_water,0,2020-03-21 17:14:00+00:00,get_water,0,start,893,drink,1
405,get_water,0,2020-03-21 17:14:00+00:00,get_water,0,complete,895,drink,1
406,drink_water,0,2020-03-21 17:14:00+00:00,drink_water,0,start,896,drink,1
407,drink_water,0,2020-03-21 17:16:00+00:00,drink_water,0,complete,898,drink,1
2579,go_chair,0,2020-03-21 17:16:00+00:00,go_chair,0,complete,899,relax_BP,11
2580,rest_in_chair,0,2020-03-21 17:16:00+00:00,rest_in_chair,0,start,900,relax_BP,11
2581,rest_in_chair,0,2020-03-21 17:41:00+00:00,rest_in_chair,0,complete,902,relax_BP,11
2582,go_chair,0,2020-03-21 17:41:00+00:00,go_chair,0,complete,903,relax_BP,11
2583,rest_in_chair,0,2020-03-21 17:41:00+00:00,rest_in_chair,0,start,904,relax_BP,11
2584,rest_in_chair,0,2020-03-21 17:57:00+00:00,rest_in_chair,0,complete,905,relax_BP,11
2585,go_chair,0,2020-03-21 17:57:00+00:00,go_chair,0,complete,906,relax_BP,11
2586,rest_in_chair,0,2020-03-21 17:57:00+00:00,rest_in_chair,0,start,907,relax_BP,11
2587,rest_in_chair,0,2020-03-21 18:20:00+00:00,rest_in_chair,0,complete,908,relax_BP,11
2588,go_chair,0,2020-03-21 18:20:00+00:00,go_chair,0,complete,909,relax_BP,11
2589,rest_in_chair,0,2020-03-21 18:20:00+00:00,rest_in_chair,0,start,910,relax_BP,11
2590,rest_in_chair,0,2020-03-21 18:45:00+00:00,rest_in_chair,0,complete,911,relax_BP,11
2591,go_chair,0,2020-03-21 18:45:00+00:00,go_chair,0,complete,912,relax_BP,11
2592,rest_in_chair,0,2020-03-21 18:45:00+00:00,rest_in_chair,0,start,913,relax_BP,11
2593,rest_in_chair,0,2020-03-21 19:07:00+00:00,rest_in_chair,0,complete,914,relax_BP,11
408,go_kitchen_shelf,0,2020-03-21 19:07:00+00:00,go_kitchen_shelf,0,complete,915,drink,1
409,get_glass,0,2020-03-21 19:07:00+00:00,get_glass,0,start,916,drink,1
410,get_glass,0,2020-03-21 19:07:00+00:00,get_glass,0,complete,918,drink,1
411,go_kitchen_sink,0,2020-03-21 19:07:00+00:00,go_kitchen_sink,0,complete,919,drink,1
412,get_water,0,2020-03-21 19:07:00+00:00,get_water,0,start,920,drink,1
413,get_water,0,2020-03-21 19:07:00+00:00,get_water,0,complete,922,drink,1
414,drink_water,0,2020-03-21 19:07:00+00:00,drink_water,0,start,923,drink,1
415,drink_water,0,2020-03-21 19:09:00+00:00,drink_water,0,complete,925,drink,1
2594,go_chair,0,2020-03-21 19:09:00+00:00,go_chair,0,complete,926,relax_BP,11
2595,go_chair,0,2020-03-21 19:10:00+00:00,go_chair,0,complete,927,relax_BP,11
2596,rest_in_chair,0,2020-03-21 19:10:00+00:00,rest_in_chair,0,start,928,relax_BP,11
2597,rest_in_chair,0,2020-03-21 19:28:00+00:00,rest_in_chair,0,complete,930,relax_BP,11
1742,go_bathroom_sink,0,2020-03-21 19:28:00+00:00,go_bathroom_sink,0,complete,931,cook_and_eat_BP,7
1743,wash_hands,0,2020-03-21 19:28:00+00:00,wash_hands,0,start,932,cook_and_eat_BP,7
1744,wash_hands,0,2020-03-21 19:28:00+00:00,wash_hands,0,complete,933,cook_and_eat_BP,7
1745,go_fridge,0,2020-03-21 19:28:00+00:00,go_fridge,0,complete,934,cook_and_eat_BP,7
1746,get_food_from_fridge,0,2020-03-21 19:28:00+00:00,get_food_from_fridge,0,start,935,cook_and_eat_BP,7
1747,get_food_from_fridge,0,2020-03-21 19:29:00+00:00,get_food_from_fridge,0,complete,937,cook_and_eat_BP,7
1748,go_kitchen_shelf,0,2020-03-21 19:29:00+00:00,go_kitchen_shelf,0,complete,938,cook_and_eat_BP,7
1749,go_kitchen_shelf,0,2020-03-21 19:30:00+00:00,go_kitchen_shelf,0,complete,939,cook_and_eat_BP,7
1750,get_bread,0,2020-03-21 19:30:00+00:00,get_bread,0,start,940,cook_and_eat_BP,7
1751,get_bread,0,2020-03-21 19:30:00+00:00,get_bread,0,complete,942,cook_and_eat_BP,7
1752,go_dining_table,0,2020-03-21 19:30:00+00:00,go_dining_table,0,complete,943,cook_and_eat_BP,7
1753,eat_cold_meal,0,2020-03-21 19:30:00+00:00,eat_cold_meal,0,start,944,cook_and_eat_BP,7
1754,eat_cold_meal,0,2020-03-21 20:09:00+00:00,eat_cold_meal,0,complete,946,cook_and_eat_BP,7
1755,go_kitchen_sink,0,2020-03-21 20:09:00+00:00,go_kitchen_sink,0,complete,947,cook_and_eat_BP,7
1756,put_plate_to_sink,0,2020-03-21 20:09:00+00:00,put_plate_to_sink,0,start,948,cook_and_eat_BP,7
1757,put_plate_to_sink,0,2020-03-21 20:09:00+00:00,put_plate_to_sink,0,complete,950,cook_and_eat_BP,7
416,go_kitchen_shelf,0,2020-03-21 20:09:00+00:00,go_kitchen_shelf,0,complete,951,drink,1
417,get_glass,0,2020-03-21 20:09:00+00:00,get_glass,0,start,952,drink,1
418,get_glass,0,2020-03-21 20:10:00+00:00,get_glass,0,complete,954,drink,1
419,go_kitchen_sink,0,2020-03-21 20:10:00+00:00,go_kitchen_sink,0,complete,955,drink,1
420,get_water,0,2020-03-21 20:10:00+00:00,get_water,0,start,956,drink,1
421,get_water,0,2020-03-21 20:10:00+00:00,get_water,0,complete,958,drink,1
422,drink_water,0,2020-03-21 20:10:00+00:00,drink_water,0,start,959,drink,1
423,drink_water,0,2020-03-21 20:11:00+00:00,drink_water,0,complete,961,drink,1
1385,go_computer,0,2020-03-21 20:11:00+00:00,go_computer,0,complete,962,use_computer,5
1386,go_computer,0,2020-03-21 20:12:00+00:00,go_computer,0,complete,963,use_computer,5
1387,switch_computer_on,0,2020-03-21 20:12:00+00:00,switch_computer_on,0,start,964,use_computer,5
1388,switch_computer_on,0,2020-03-21 20:12:00+00:00,switch_computer_on,0,complete,966,use_computer,5
1389,go_computer_chair,0,2020-03-21 20:12:00+00:00,go_computer_chair,0,complete,967,use_computer,5
1390,use_the_computer,0,2020-03-21 20:12:00+00:00,use_the_computer,0,start,968,use_computer,5
1391,use_the_computer,0,2020-03-21 21:53:00+00:00,use_the_computer,0,complete,970,use_computer,5
1392,go_computer,0,2020-03-21 21:53:00+00:00,go_computer,0,complete,971,use_computer,5
1393,switch_computer_off,0,2020-03-21 21:53:00+00:00,switch_computer_off,0,start,972,use_computer,5
1394,switch_computer_off,0,2020-03-21 21:53:00+00:00,switch_computer_off,0,complete,974,use_computer,5
424,go_kitchen_shelf,0,2020-03-21 21:53:00+00:00,go_kitchen_shelf,0,complete,975,drink,1
425,get_glass,0,2020-03-21 21:53:00+00:00,get_glass,0,start,976,drink,1
426,get_glass,0,2020-03-21 21:54:00+00:00,get_glass,0,complete,978,drink,1
427,go_kitchen_sink,0,2020-03-21 21:54:00+00:00,go_kitchen_sink,0,complete,979,drink,1
428,get_water,0,2020-03-21 21:54:00+00:00,get_water,0,start,980,drink,1
429,get_water,0,2020-03-21 21:54:00+00:00,get_water,0,complete,982,drink,1
430,drink_water,0,2020-03-21 21:54:00+00:00,drink_water,0,start,983,drink,1
431,drink_water,0,2020-03-21 21:56:00+00:00,drink_water,0,complete,985,drink,1
3111,go_exercise_place,0,2020-03-21 21:56:00+00:00,go_exercise_place,0,complete,986,exercise,84
3112,do_exercise,0,2020-03-21 21:56:00+00:00,do_exercise,0,start,987,exercise,84
3113,do_exercise,0,2020-03-21 22:30:00+00:00,do_exercise,0,complete,989,exercise,84
2238,go_wc,0,2020-03-21 22:30:00+00:00,go_wc,0,complete,990,wc,9
2239,go_wc,0,2020-03-21 22:31:00+00:00,go_wc,0,complete,991,wc,9
2240,wc_do,0,2020-03-21 22:31:00+00:00,wc_do,0,start,992,wc,9
2241,wc_do,0,2020-03-21 22:34:00+00:00,wc_do,0,complete,994,wc,9
2242,wc_flush,0,2020-03-21 22:34:00+00:00,wc_flush,0,start,995,wc,9
2246,wash_hands,0,2020-03-21 22:35:00+00:00,wash_hands,0,complete,1000,wc,9
2598,go_chair,0,2020-03-21 22:35:00+00:00,go_chair,0,complete,1001,relax_BP,11
2599,rest_in_chair,0,2020-03-21 22:35:00+00:00,rest_in_chair,0,start,1002,relax_BP,11
2243,wc_flush,0,2020-03-21 22:35:00+00:00,wc_flush,0,complete,997,wc,9
2244,go_bathroom_sink,0,2020-03-21 22:35:00+00:00,go_bathroom_sink,0,complete,998,wc,9
2245,wash_hands,0,2020-03-21 22:35:00+00:00,wash_hands,0,start,999,wc,9
2600,rest_in_chair,0,2020-03-21 22:58:00+00:00,rest_in_chair,0,complete,1004,relax_BP,11
2601,go_chair,0,2020-03-21 22:58:00+00:00,go_chair,0,complete,1005,relax_BP,11
2602,rest_in_chair,0,2020-03-21 22:58:00+00:00,rest_in_chair,0,start,1006,relax_BP,11
2603,rest_in_chair,0,2020-03-21 23:22:00+00:00,rest_in_chair,0,complete,1007,relax_BP,11
432,go_kitchen_shelf,0,2020-03-21 23:22:00+00:00,go_kitchen_shelf,0,complete,1008,drink,1
433,get_glass,0,2020-03-21 23:22:00+00:00,get_glass,0,start,1009,drink,1
434,get_glass,0,2020-03-21 23:22:00+00:00,get_glass,0,complete,1011,drink,1
435,go_kitchen_sink,0,2020-03-21 23:22:00+00:00,go_kitchen_sink,0,complete,1012,drink,1
436,get_water,0,2020-03-21 23:22:00+00:00,get_water,0,start,1013,drink,1
437,get_water,0,2020-03-21 23:22:00+00:00,get_water,0,complete,1015,drink,1
438,drink_water,0,2020-03-21 23:22:00+00:00,drink_water,0,start,1016,drink,1
439,drink_water,0,2020-03-21 23:24:00+00:00,drink_water,0,complete,1018,drink,1
2604,go_chair,0,2020-03-21 23:24:00+00:00,go_chair,0,complete,1019,relax_BP,11
2605,rest_in_chair,0,2020-03-21 23:24:00+00:00,rest_in_chair,0,start,1020,relax_BP,11
2606,rest_in_chair,0,2020-03-21 23:49:00+00:00,rest_in_chair,0,complete,1022,relax_BP,11
2607,go_chair,0,2020-03-21 23:49:00+00:00,go_chair,0,complete,1023,relax_BP,11
2608,rest_in_chair,0,2020-03-21 23:49:00+00:00,rest_in_chair,0,start,1024,relax_BP,11
2609,rest_in_chair,0,2020-03-22 00:04:00+00:00,rest_in_chair,0,complete,1025,relax_BP,11
2610,go_chair,0,2020-03-22 00:04:00+00:00,go_chair,0,complete,1026,relax_BP,11
2611,rest_in_chair,0,2020-03-22 00:04:00+00:00,rest_in_chair,0,start,1027,relax_BP,11
2612,rest_in_chair,0,2020-03-22 00:26:00+00:00,rest_in_chair,0,complete,1028,relax_BP,11
2613,go_chair,0,2020-03-22 00:26:00+00:00,go_chair,0,complete,1029,relax_BP,11
2614,rest_in_chair,0,2020-03-22 00:26:00+00:00,rest_in_chair,0,start,1030,relax_BP,11
2615,rest_in_chair,0,2020-03-22 00:47:00+00:00,rest_in_chair,0,complete,1031,relax_BP,11
440,go_kitchen_shelf,0,2020-03-22 00:47:00+00:00,go_kitchen_shelf,0,complete,1032,drink,1
441,get_glass,0,2020-03-22 00:47:00+00:00,get_glass,0,start,1033,drink,1
442,get_glass,0,2020-03-22 00:47:00+00:00,get_glass,0,complete,1035,drink,1
443,go_kitchen_sink,0,2020-03-22 00:47:00+00:00,go_kitchen_sink,0,complete,1036,drink,1
444,get_water,0,2020-03-22 00:47:00+00:00,get_water,0,start,1037,drink,1
445,get_water,0,2020-03-22 00:47:00+00:00,get_water,0,complete,1039,drink,1
446,drink_water,0,2020-03-22 00:47:00+00:00,drink_water,0,start,1040,drink,1
447,drink_water,0,2020-03-22 00:49:00+00:00,drink_water,0,complete,1042,drink,1
2616,go_chair,0,2020-03-22 00:49:00+00:00,go_chair,0,complete,1043,relax_BP,11
2617,rest_in_chair,0,2020-03-22 00:49:00+00:00,rest_in_chair,0,start,1044,relax_BP,11
2618,rest_in_chair,0,2020-03-22 01:13:00+00:00,rest_in_chair,0,complete,1046,relax_BP,11
2619,go_chair,0,2020-03-22 01:13:00+00:00,go_chair,0,complete,1047,relax_BP,11
2620,rest_in_chair,0,2020-03-22 01:13:00+00:00,rest_in_chair,0,start,1048,relax_BP,11
2621,rest_in_chair,0,2020-03-22 01:35:00+00:00,rest_in_chair,0,complete,1049,relax_BP,11
1758,go_bathroom_sink,0,2020-03-22 01:35:00+00:00,go_bathroom_sink,0,complete,1050,cook_and_eat_BP,7
1759,go_bathroom_sink,0,2020-03-22 01:36:00+00:00,go_bathroom_sink,0,complete,1051,cook_and_eat_BP,7
1760,wash_hands,0,2020-03-22 01:36:00+00:00,wash_hands,0,start,1052,cook_and_eat_BP,7
1761,wash_hands,0,2020-03-22 01:36:00+00:00,wash_hands,0,complete,1053,cook_and_eat_BP,7
1762,go_fridge,0,2020-03-22 01:36:00+00:00,go_fridge,0,complete,1054,cook_and_eat_BP,7
1763,get_food_from_fridge,0,2020-03-22 01:36:00+00:00,get_food_from_fridge,0,start,1055,cook_and_eat_BP,7
1764,get_food_from_fridge,0,2020-03-22 01:37:00+00:00,get_food_from_fridge,0,complete,1057,cook_and_eat_BP,7
1765,go_kitchen_shelf,0,2020-03-22 01:37:00+00:00,go_kitchen_shelf,0,complete,1058,cook_and_eat_BP,7
1766,get_bread,0,2020-03-22 01:37:00+00:00,get_bread,0,start,1059,cook_and_eat_BP,7
1767,get_bread,0,2020-03-22 01:38:00+00:00,get_bread,0,complete,1061,cook_and_eat_BP,7
1768,go_dining_table,0,2020-03-22 01:38:00+00:00,go_dining_table,0,complete,1062,cook_and_eat_BP,7
1769,eat_cold_meal,0,2020-03-22 01:38:00+00:00,eat_cold_meal,0,start,1063,cook_and_eat_BP,7
1770,eat_cold_meal,0,2020-03-22 02:09:00+00:00,eat_cold_meal,0,complete,1065,cook_and_eat_BP,7
1771,go_kitchen_sink,0,2020-03-22 02:09:00+00:00,go_kitchen_sink,0,complete,1066,cook_and_eat_BP,7
