,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept:name,case:traceId
931,noise 20,0,2020-03-21 22:53:00+00:00,noise 20,0,complete,2452,cook_and_eat,182
932,pack_food,0,2020-03-21 22:57:00+00:00,pack_food,0,complete,2453,cook_and_eat,182
933,go_fridge,0,2020-03-21 22:57:00+00:00,go_fridge,0,complete,2454,cook_and_eat,182
934,put_meal_to_fridge,0,2020-03-21 22:57:00+00:00,put_meal_to_fridge,0,start,2455,cook_and_eat,182
935,noise 20,0,2020-03-21 22:57:00+00:00,noise 20,0,complete,2456,cook_and_eat,182
936,put_meal_to_fridge,0,2020-03-21 23:00:00+00:00,put_meal_to_fridge,0,complete,2457,cook_and_eat,182
937,go_kitchen_sink,0,2020-03-21 23:00:00+00:00,go_kitchen_sink,0,complete,2458,cook_and_eat,182
938,put_plate_to_sink,0,2020-03-21 23:00:00+00:00,put_plate_to_sink,0,start,2459,cook_and_eat,182
939,noise 20,0,2020-03-21 23:00:00+00:00,noise 20,0,complete,2460,cook_and_eat,182
940,put_plate_to_sink,0,2020-03-21 23:00:00+00:00,put_plate_to_sink,0,complete,2461,cook_and_eat,182
941,go_kitchen_shelf,0,2020-03-21 20:42:00+00:00,go_kitchen_shelf,0,complete,2413,drink,183
942,get_glass,0,2020-03-21 20:42:00+00:00,get_glass,0,start,2414,drink,183
943,noise 20,0,2020-03-21 20:42:00+00:00,noise 20,0,complete,2415,drink,183
944,get_glass,0,2020-03-21 20:42:00+00:00,get_glass,0,complete,2416,drink,183
945,go_kitchen_sink,0,2020-03-21 20:42:00+00:00,go_kitchen_sink,0,complete,2417,drink,183
946,get_water,0,2020-03-21 20:42:00+00:00,get_water,0,start,2418,drink,183
947,noise 20,0,2020-03-21 20:42:00+00:00,noise 20,0,complete,2419,drink,183
948,get_water,0,2020-03-21 20:42:00+00:00,get_water,0,complete,2420,drink,183
949,drink_water,0,2020-03-21 20:42:00+00:00,drink_water,0,start,2421,drink,183
950,noise 10,0,2020-03-21 20:42:00+00:00,noise 10,0,complete,2422,drink,183
951,drink_water,0,2020-03-21 20:45:00+00:00,drink_water,0,complete,2423,drink,183
952,go_computer,0,2020-03-21 20:45:00+00:00,go_computer,0,complete,2424,use_computer,184
953,switch_computer_on,0,2020-03-21 20:45:00+00:00,switch_computer_on,0,start,2425,use_computer,184
954,noise 20,0,2020-03-21 20:45:00+00:00,noise 20,0,complete,2426,use_computer,184
955,switch_computer_on,0,2020-03-21 20:45:00+00:00,switch_computer_on,0,complete,2427,use_computer,184
956,go_computer_chair,0,2020-03-21 20:45:00+00:00,go_computer_chair,0,complete,2428,use_computer,184
957,go_computer_chair,0,2020-03-21 20:46:00+00:00,go_computer_chair,0,complete,2429,use_computer,184
958,use_the_computer,0,2020-03-21 20:46:00+00:00,use_the_computer,0,start,2430,use_computer,184
959,noise 5,0,2020-03-21 20:46:00+00:00,noise 5,0,complete,2431,use_computer,184
960,go_computer_chair,0,2020-03-21 22:47:00+00:00,go_computer_chair,0,complete,2443,use_computer,184
961,noise 5,0,2020-03-21 22:47:00+00:00,noise 5,0,complete,2444,use_computer,184
962,use_the_computer,0,2020-03-21 22:52:00+00:00,use_the_computer,0,complete,2445,use_computer,184
963,go_computer,0,2020-03-21 22:52:00+00:00,go_computer,0,complete,2446,use_computer,184
964,switch_computer_off,0,2020-03-21 22:52:00+00:00,switch_computer_off,0,start,2447,use_computer,184
965,noise 20,0,2020-03-21 22:52:00+00:00,noise 20,0,complete,2448,use_computer,184
966,switch_computer_off,0,2020-03-21 22:52:00+00:00,switch_computer_off,0,complete,2449,use_computer,184
967,go_kitchen_shelf,0,2020-03-21 22:44:00+00:00,go_kitchen_shelf,0,complete,2432,drink,185
968,get_glass,0,2020-03-21 22:44:00+00:00,get_glass,0,start,2433,drink,185
969,noise 20,0,2020-03-21 22:44:00+00:00,noise 20,0,complete,2434,drink,185
970,get_glass,0,2020-03-21 22:44:00+00:00,get_glass,0,complete,2435,drink,185
971,go_kitchen_sink,0,2020-03-21 22:44:00+00:00,go_kitchen_sink,0,complete,2436,drink,185
972,get_water,0,2020-03-21 22:44:00+00:00,get_water,0,start,2437,drink,185
973,noise 20,0,2020-03-21 22:44:00+00:00,noise 20,0,complete,2438,drink,185
974,get_water,0,2020-03-21 22:44:00+00:00,get_water,0,complete,2439,drink,185
975,drink_water,0,2020-03-21 22:44:00+00:00,drink_water,0,start,2440,drink,185
976,noise 10,0,2020-03-21 22:44:00+00:00,noise 10,0,complete,2441,drink,185
977,drink_water,0,2020-03-21 22:47:00+00:00,drink_water,0,complete,2442,drink,185
978,go_tv,0,2020-03-21 23:00:00+00:00,go_tv,0,complete,2462,watch_tv,186
979,switch_tv_on,0,2020-03-21 23:00:00+00:00,switch_tv_on,0,start,2463,watch_tv,186
980,noise 20,0,2020-03-21 23:00:00+00:00,noise 20,0,complete,2464,watch_tv,186
981,switch_tv_on,0,2020-03-21 23:00:00+00:00,switch_tv_on,0,complete,2465,watch_tv,186
982,go_tv_chair,0,2020-03-21 23:00:00+00:00,go_tv_chair,0,complete,2466,watch_tv,186
983,do_watch_tv,0,2020-03-21 23:00:00+00:00,do_watch_tv,0,start,2467,watch_tv,186
984,noise 5,0,2020-03-21 23:00:00+00:00,noise 5,0,complete,2468,watch_tv,186
985,do_watch_tv,0,2020-03-21 23:49:00+00:00,do_watch_tv,0,complete,2469,watch_tv,186
986,go_tv,0,2020-03-21 23:49:00+00:00,go_tv,0,complete,2470,watch_tv,186
987,switch_tv_off,0,2020-03-21 23:49:00+00:00,switch_tv_off,0,start,2471,watch_tv,186
988,noise 20,0,2020-03-21 23:49:00+00:00,noise 20,0,complete,2472,watch_tv,186
989,switch_tv_off,0,2020-03-21 23:49:00+00:00,switch_tv_off,0,complete,2473,watch_tv,186
990,go_kitchen_shelf,0,2020-03-21 23:49:00+00:00,go_kitchen_shelf,0,complete,2474,drink,187
991,get_glass,0,2020-03-21 23:49:00+00:00,get_glass,0,start,2475,drink,187
992,noise 20,0,2020-03-21 23:49:00+00:00,noise 20,0,complete,2476,drink,187
993,get_glass,0,2020-03-21 23:49:00+00:00,get_glass,0,complete,2477,drink,187
994,go_kitchen_sink,0,2020-03-21 23:49:00+00:00,go_kitchen_sink,0,complete,2478,drink,187
995,get_water,0,2020-03-21 23:49:00+00:00,get_water,0,start,2479,drink,187
996,noise 20,0,2020-03-21 23:49:00+00:00,noise 20,0,complete,2480,drink,187
997,get_water,0,2020-03-21 23:50:00+00:00,get_water,0,complete,2481,drink,187
998,drink_water,0,2020-03-21 23:50:00+00:00,drink_water,0,start,2482,drink,187
999,noise 10,0,2020-03-21 23:50:00+00:00,noise 10,0,complete,2483,drink,187
1000,drink_water,0,2020-03-21 23:51:00+00:00,drink_water,0,complete,2484,drink,187
1001,go_wardrobe,0,2020-03-21 23:51:00+00:00,go_wardrobe,0,complete,2485,shop,188
1002,change_clothes,0,2020-03-21 23:51:00+00:00,change_clothes,0,start,2486,shop,188
1003,noise 20,0,2020-03-21 23:51:00+00:00,noise 20,0,complete,2487,shop,188
1004,change_clothes,0,2020-03-21 23:56:00+00:00,change_clothes,0,complete,2488,shop,188
1005,go_shoe_shelf,0,2020-03-21 23:56:00+00:00,go_shoe_shelf,0,complete,2489,shop,188
1006,dress_up_outdoor,0,2020-03-21 23:56:00+00:00,dress_up_outdoor,0,start,2490,shop,188
1007,noise 20,0,2020-03-21 23:56:00+00:00,noise 20,0,complete,2491,shop,188
1008,dress_up_outdoor,0,2020-03-22 00:01:00+00:00,dress_up_outdoor,0,complete,2492,shop,188
1009,go_outside,0,2020-03-22 00:01:00+00:00,go_outside,0,complete,2493,shop,188
1010,go_outside,0,2020-03-22 00:02:00+00:00,go_outside,0,complete,2494,shop,188
1011,get_food,0,2020-03-22 00:02:00+00:00,get_food,0,start,2495,shop,188
1012,noise 20,0,2020-03-22 00:02:00+00:00,noise 20,0,complete,2496,shop,188
1013,get_food,0,2020-03-22 00:46:00+00:00,get_food,0,complete,2497,shop,188
1014,go_shoe_shelf,0,2020-03-22 00:46:00+00:00,go_shoe_shelf,0,complete,2498,shop,188
1015,dress_down_outdoor,0,2020-03-22 00:46:00+00:00,dress_down_outdoor,0,start,2499,shop,188
1016,noise 20,0,2020-03-22 00:46:00+00:00,noise 20,0,complete,2500,shop,188
1017,dress_down_outdoor,0,2020-03-22 00:51:00+00:00,dress_down_outdoor,0,complete,2501,shop,188
1018,go_wardrobe,0,2020-03-22 00:51:00+00:00,go_wardrobe,0,complete,2502,shop,188
1019,go_wardrobe,0,2020-03-22 00:52:00+00:00,go_wardrobe,0,complete,2503,shop,188
1020,change_clothes,0,2020-03-22 00:52:00+00:00,change_clothes,0,start,2504,shop,188
1021,noise 20,0,2020-03-22 00:52:00+00:00,noise 20,0,complete,2505,shop,188
1022,change_clothes,0,2020-03-22 00:55:00+00:00,change_clothes,0,complete,2506,shop,188
1023,go_kitchen_shelf,0,2020-03-22 00:55:00+00:00,go_kitchen_shelf,0,complete,2507,shop,188
1024,pack_goods,0,2020-03-22 00:55:00+00:00,pack_goods,0,start,2508,shop,188
1025,noise 20,0,2020-03-22 00:55:00+00:00,noise 20,0,complete,2509,shop,188
1026,pack_goods,0,2020-03-22 01:01:00+00:00,pack_goods,0,complete,2510,shop,188
1027,go_kitchen_shelf,0,2020-03-22 01:01:00+00:00,go_kitchen_shelf,0,complete,2511,drink,189
1028,get_glass,0,2020-03-22 01:01:00+00:00,get_glass,0,start,2512,drink,189
1029,get_glass,0,2020-03-22 01:01:00+00:00,get_glass,0,complete,2513,drink,189
1030,go_kitchen_sink,0,2020-03-22 01:01:00+00:00,go_kitchen_sink,0,complete,2514,drink,189
1031,get_water,0,2020-03-22 01:01:00+00:00,get_water,0,start,2515,drink,189
1032,noise 20,0,2020-03-22 01:01:00+00:00,noise 20,0,complete,2516,drink,189
1033,get_water,0,2020-03-22 01:01:00+00:00,get_water,0,complete,2517,drink,189
1034,drink_water,0,2020-03-22 01:01:00+00:00,drink_water,0,start,2518,drink,189
1035,noise 10,0,2020-03-22 01:01:00+00:00,noise 10,0,complete,2519,drink,189
1036,drink_water,0,2020-03-22 01:02:00+00:00,drink_water,0,complete,2520,drink,189
1037,go_wc,0,2020-03-22 01:02:00+00:00,go_wc,0,complete,2521,wc,190
1038,go_wc,0,2020-03-22 01:03:00+00:00,go_wc,0,complete,2522,wc,190
1039,wc_do,0,2020-03-22 01:03:00+00:00,wc_do,0,start,2523,wc,190
1040,noise 10,0,2020-03-22 01:03:00+00:00,noise 10,0,complete,2524,wc,190
1041,wc_do,0,2020-03-22 01:05:00+00:00,wc_do,0,complete,2525,wc,190
1042,wc_flush,0,2020-03-22 01:05:00+00:00,wc_flush,0,start,2526,wc,190
1043,noise 20,0,2020-03-22 01:05:00+00:00,noise 20,0,complete,2527,wc,190
1044,wc_flush,0,2020-03-22 01:06:00+00:00,wc_flush,0,complete,2528,wc,190
1045,go_bathroom_sink,0,2020-03-22 01:06:00+00:00,go_bathroom_sink,0,complete,2529,wc,190
1046,wash_hands,0,2020-03-22 01:06:00+00:00,wash_hands,0,start,2530,wc,190
1047,wash_hands,0,2020-03-22 01:06:00+00:00,wash_hands,0,complete,2531,wc,190
1048,go_bathroom_sink,0,2020-03-22 01:06:00+00:00,go_bathroom_sink,0,complete,2532,eat_cold,191
1049,wash_hands,0,2020-03-22 01:06:00+00:00,wash_hands,0,start,2533,eat_cold,191
1050,wash_hands,0,2020-03-22 01:06:00+00:00,wash_hands,0,complete,2534,eat_cold,191
1051,go_fridge,0,2020-03-22 01:06:00+00:00,go_fridge,0,complete,2535,eat_cold,191
1052,go_fridge,0,2020-03-22 01:07:00+00:00,go_fridge,0,complete,2536,eat_cold,191
1053,get_food_from_fridge,0,2020-03-22 01:07:00+00:00,get_food_from_fridge,0,start,2537,eat_cold,191
1054,noise 20,0,2020-03-22 01:07:00+00:00,noise 20,0,complete,2538,eat_cold,191
1055,get_food_from_fridge,0,2020-03-22 01:08:00+00:00,get_food_from_fridge,0,complete,2539,eat_cold,191
1056,go_kitchen_shelf,0,2020-03-22 01:08:00+00:00,go_kitchen_shelf,0,complete,2540,eat_cold,191
1057,get_bread,0,2020-03-22 01:08:00+00:00,get_bread,0,start,2541,eat_cold,191
1058,noise 20,0,2020-03-22 01:08:00+00:00,noise 20,0,complete,2542,eat_cold,191
1059,get_bread,0,2020-03-22 01:09:00+00:00,get_bread,0,complete,2543,eat_cold,191
1060,go_dining_table,0,2020-03-22 01:09:00+00:00,go_dining_table,0,complete,2544,eat_cold,191
1061,eat_cold_meal,0,2020-03-22 01:09:00+00:00,eat_cold_meal,0,start,2545,eat_cold,191
1062,noise 10,0,2020-03-22 01:09:00+00:00,noise 10,0,complete,2546,eat_cold,191
1063,eat_cold_meal,0,2020-03-22 01:32:00+00:00,eat_cold_meal,0,complete,2547,eat_cold,191
1064,go_kitchen_sink,0,2020-03-22 01:32:00+00:00,go_kitchen_sink,0,complete,2548,eat_cold,191
1065,put_plate_to_sink,0,2020-03-22 01:32:00+00:00,put_plate_to_sink,0,start,2549,eat_cold,191
1066,noise 20,0,2020-03-22 01:32:00+00:00,noise 20,0,complete,2550,eat_cold,191
1067,put_plate_to_sink,0,2020-03-22 01:33:00+00:00,put_plate_to_sink,0,complete,2551,eat_cold,191
1068,go_kitchen_shelf,0,2020-03-22 01:33:00+00:00,go_kitchen_shelf,0,complete,2552,drink,192
1069,get_glass,0,2020-03-22 01:33:00+00:00,get_glass,0,start,2553,drink,192
1070,noise 20,0,2020-03-22 01:33:00+00:00,noise 20,0,complete,2554,drink,192
1071,get_glass,0,2020-03-22 01:33:00+00:00,get_glass,0,complete,2555,drink,192
1072,go_kitchen_sink,0,2020-03-22 01:33:00+00:00,go_kitchen_sink,0,complete,2556,drink,192
1073,get_water,0,2020-03-22 01:33:00+00:00,get_water,0,start,2557,drink,192
1074,noise 20,0,2020-03-22 01:33:00+00:00,noise 20,0,complete,2558,drink,192
1075,get_water,0,2020-03-22 01:33:00+00:00,get_water,0,complete,2559,drink,192
1076,drink_water,0,2020-03-22 01:33:00+00:00,drink_water,0,start,2560,drink,192
1077,noise 10,0,2020-03-22 01:33:00+00:00,noise 10,0,complete,2561,drink,192
1078,drink_water,0,2020-03-22 01:35:00+00:00,drink_water,0,complete,2562,drink,192
1079,go_computer,0,2020-03-22 01:35:00+00:00,go_computer,0,complete,2563,use_computer,193
1080,switch_computer_on,0,2020-03-22 01:35:00+00:00,switch_computer_on,0,start,2564,use_computer,193
1081,noise 20,0,2020-03-22 01:35:00+00:00,noise 20,0,complete,2565,use_computer,193
1082,switch_computer_on,0,2020-03-22 01:35:00+00:00,switch_computer_on,0,complete,2566,use_computer,193
1083,go_computer_chair,0,2020-03-22 01:35:00+00:00,go_computer_chair,0,complete,2567,use_computer,193
1084,use_the_computer,0,2020-03-22 01:35:00+00:00,use_the_computer,0,start,2568,use_computer,193
1085,noise 5,0,2020-03-22 01:35:00+00:00,noise 5,0,complete,2569,use_computer,193
1086,go_computer_chair,0,2020-03-22 03:03:00+00:00,go_computer_chair,0,complete,2581,use_computer,193
1087,noise 5,0,2020-03-22 03:03:00+00:00,noise 5,0,complete,2582,use_computer,193
1088,use_the_computer,0,2020-03-22 03:11:00+00:00,use_the_computer,0,complete,2583,use_computer,193
1089,go_computer,0,2020-03-22 03:11:00+00:00,go_computer,0,complete,2584,use_computer,193
1090,switch_computer_off,0,2020-03-22 03:11:00+00:00,switch_computer_off,0,start,2585,use_computer,193
1091,noise 20,0,2020-03-22 03:11:00+00:00,noise 20,0,complete,2586,use_computer,193
1092,switch_computer_off,0,2020-03-22 03:11:00+00:00,switch_computer_off,0,complete,2587,use_computer,193
1093,go_kitchen_shelf,0,2020-03-22 03:01:00+00:00,go_kitchen_shelf,0,complete,2570,drink,194
1094,get_glass,0,2020-03-22 03:01:00+00:00,get_glass,0,start,2571,drink,194
1095,noise 20,0,2020-03-22 03:01:00+00:00,noise 20,0,complete,2572,drink,194
1096,get_glass,0,2020-03-22 03:01:00+00:00,get_glass,0,complete,2573,drink,194
1097,go_kitchen_sink,0,2020-03-22 03:01:00+00:00,go_kitchen_sink,0,complete,2574,drink,194
1098,get_water,0,2020-03-22 03:01:00+00:00,get_water,0,start,2575,drink,194
1099,noise 20,0,2020-03-22 03:01:00+00:00,noise 20,0,complete,2576,drink,194
1100,get_water,0,2020-03-22 03:01:00+00:00,get_water,0,complete,2577,drink,194
1101,drink_water,0,2020-03-22 03:01:00+00:00,drink_water,0,start,2578,drink,194
1102,noise 10,0,2020-03-22 03:01:00+00:00,noise 10,0,complete,2579,drink,194
1103,drink_water,0,2020-03-22 03:03:00+00:00,drink_water,0,complete,2580,drink,194
1104,go_wc,0,2020-03-22 03:11:00+00:00,go_wc,0,complete,2588,wc,195
1105,go_wc,0,2020-03-22 03:12:00+00:00,go_wc,0,complete,2589,wc,195
1106,wc_do,0,2020-03-22 03:12:00+00:00,wc_do,0,start,2590,wc,195
1107,noise 10,0,2020-03-22 03:12:00+00:00,noise 10,0,complete,2591,wc,195
1108,wc_do,0,2020-03-22 03:14:00+00:00,wc_do,0,complete,2592,wc,195
1109,wc_flush,0,2020-03-22 03:14:00+00:00,wc_flush,0,start,2593,wc,195
1110,noise 20,0,2020-03-22 03:14:00+00:00,noise 20,0,complete,2594,wc,195
1111,wc_flush,0,2020-03-22 03:15:00+00:00,wc_flush,0,complete,2595,wc,195
1112,go_bathroom_sink,0,2020-03-22 03:15:00+00:00,go_bathroom_sink,0,complete,2596,wc,195
1113,wash_hands,0,2020-03-22 03:15:00+00:00,wash_hands,0,start,2597,wc,195
1114,wash_hands,0,2020-03-22 03:15:00+00:00,wash_hands,0,complete,2598,wc,195
1115,go_tv,0,2020-03-22 03:15:00+00:00,go_tv,0,complete,2599,watch_tv,196
1116,switch_tv_on,0,2020-03-22 03:15:00+00:00,switch_tv_on,0,start,2600,watch_tv,196
1117,noise 20,0,2020-03-22 03:15:00+00:00,noise 20,0,complete,2601,watch_tv,196
1118,switch_tv_on,0,2020-03-22 03:15:00+00:00,switch_tv_on,0,complete,2602,watch_tv,196
1119,go_tv_chair,0,2020-03-22 03:15:00+00:00,go_tv_chair,0,complete,2603,watch_tv,196
1120,do_watch_tv,0,2020-03-22 03:15:00+00:00,do_watch_tv,0,start,2604,watch_tv,196
1121,noise 5,0,2020-03-22 03:15:00+00:00,noise 5,0,complete,2605,watch_tv,196
1122,go_tv_chair,0,2020-03-22 04:16:00+00:00,go_tv_chair,0,complete,2617,watch_tv,196
1123,noise 5,0,2020-03-22 04:16:00+00:00,noise 5,0,complete,2618,watch_tv,196
1124,do_watch_tv,0,2020-03-22 04:20:00+00:00,do_watch_tv,0,complete,2619,watch_tv,196
1125,go_tv,0,2020-03-22 04:20:00+00:00,go_tv,0,complete,2620,watch_tv,196
1126,switch_tv_off,0,2020-03-22 04:20:00+00:00,switch_tv_off,0,start,2621,watch_tv,196
1127,noise 20,0,2020-03-22 04:20:00+00:00,noise 20,0,complete,2622,watch_tv,196
1128,switch_tv_off,0,2020-03-22 04:20:00+00:00,switch_tv_off,0,complete,2623,watch_tv,196
1129,go_kitchen_shelf,0,2020-03-22 04:14:00+00:00,go_kitchen_shelf,0,complete,2606,drink,197
1130,get_glass,0,2020-03-22 04:14:00+00:00,get_glass,0,start,2607,drink,197
1131,noise 20,0,2020-03-22 04:14:00+00:00,noise 20,0,complete,2608,drink,197
1132,get_glass,0,2020-03-22 04:14:00+00:00,get_glass,0,complete,2609,drink,197
1133,go_kitchen_sink,0,2020-03-22 04:14:00+00:00,go_kitchen_sink,0,complete,2610,drink,197
1134,get_water,0,2020-03-22 04:14:00+00:00,get_water,0,start,2611,drink,197
1135,noise 20,0,2020-03-22 04:14:00+00:00,noise 20,0,complete,2612,drink,197
1136,get_water,0,2020-03-22 04:14:00+00:00,get_water,0,complete,2613,drink,197
1137,drink_water,0,2020-03-22 04:14:00+00:00,drink_water,0,start,2614,drink,197
1138,noise 10,0,2020-03-22 04:14:00+00:00,noise 10,0,complete,2615,drink,197
1139,drink_water,0,2020-03-22 04:16:00+00:00,drink_water,0,complete,2616,drink,197
1140,go_exercise_place,0,2020-03-22 04:20:00+00:00,go_exercise_place,0,complete,2624,exercise,198
1141,do_exercise,0,2020-03-22 04:20:00+00:00,do_exercise,0,start,2625,exercise,198
1142,noise 50,0,2020-03-22 04:20:00+00:00,noise 50,0,complete,2626,exercise,198
1143,do_exercise,0,2020-03-22 04:57:00+00:00,do_exercise,0,complete,2627,exercise,198
1144,go_bathroom_sink,0,2020-03-22 04:57:00+00:00,go_bathroom_sink,0,complete,2628,eat_cold,199
1145,wash_hands,0,2020-03-22 04:57:00+00:00,wash_hands,0,start,2629,eat_cold,199
1146,wash_hands,0,2020-03-22 04:57:00+00:00,wash_hands,0,complete,2630,eat_cold,199
1147,go_fridge,0,2020-03-22 04:57:00+00:00,go_fridge,0,complete,2631,eat_cold,199
1148,get_food_from_fridge,0,2020-03-22 04:57:00+00:00,get_food_from_fridge,0,start,2632,eat_cold,199
1149,noise 20,0,2020-03-22 04:57:00+00:00,noise 20,0,complete,2633,eat_cold,199
1150,get_food_from_fridge,0,2020-03-22 04:58:00+00:00,get_food_from_fridge,0,complete,2634,eat_cold,199
1151,go_kitchen_shelf,0,2020-03-22 04:58:00+00:00,go_kitchen_shelf,0,complete,2635,eat_cold,199
1152,get_bread,0,2020-03-22 04:58:00+00:00,get_bread,0,start,2636,eat_cold,199
1153,noise 20,0,2020-03-22 04:58:00+00:00,noise 20,0,complete,2637,eat_cold,199
1154,get_bread,0,2020-03-22 04:59:00+00:00,get_bread,0,complete,2638,eat_cold,199
1155,go_dining_table,0,2020-03-22 04:59:00+00:00,go_dining_table,0,complete,2639,eat_cold,199
1156,eat_cold_meal,0,2020-03-22 04:59:00+00:00,eat_cold_meal,0,start,2640,eat_cold,199
1157,noise 10,0,2020-03-22 04:59:00+00:00,noise 10,0,complete,2641,eat_cold,199
1158,eat_cold_meal,0,2020-03-22 05:17:00+00:00,eat_cold_meal,0,complete,2642,eat_cold,199
1159,go_kitchen_sink,0,2020-03-22 05:17:00+00:00,go_kitchen_sink,0,complete,2643,eat_cold,199
1160,go_kitchen_sink,0,2020-03-22 05:18:00+00:00,go_kitchen_sink,0,complete,2644,eat_cold,199
1161,put_plate_to_sink,0,2020-03-22 05:18:00+00:00,put_plate_to_sink,0,start,2645,eat_cold,199
1162,noise 20,0,2020-03-22 05:18:00+00:00,noise 20,0,complete,2646,eat_cold,199
1163,put_plate_to_sink,0,2020-03-22 05:18:00+00:00,put_plate_to_sink,0,complete,2647,eat_cold,199
1164,go_kitchen_shelf,0,2020-03-22 05:18:00+00:00,go_kitchen_shelf,0,complete,2648,drink,200
1165,get_glass,0,2020-03-22 05:18:00+00:00,get_glass,0,start,2649,drink,200
1166,noise 20,0,2020-03-22 05:18:00+00:00,noise 20,0,complete,2650,drink,200
1167,get_glass,0,2020-03-22 05:18:00+00:00,get_glass,0,complete,2651,drink,200
1168,go_kitchen_sink,0,2020-03-22 05:18:00+00:00,go_kitchen_sink,0,complete,2652,drink,200
1169,get_water,0,2020-03-22 05:18:00+00:00,get_water,0,start,2653,drink,200
1170,noise 20,0,2020-03-22 05:18:00+00:00,noise 20,0,complete,2654,drink,200
1171,get_water,0,2020-03-22 05:18:00+00:00,get_water,0,complete,2655,drink,200
1172,drink_water,0,2020-03-22 05:18:00+00:00,drink_water,0,start,2656,drink,200
1173,noise 10,0,2020-03-22 05:18:00+00:00,noise 10,0,complete,2657,drink,200
1174,drink_water,0,2020-03-22 05:20:00+00:00,drink_water,0,complete,2658,drink,200
1175,go_wc,0,2020-03-22 05:20:00+00:00,go_wc,0,complete,2659,wc,201
1176,wc_do,0,2020-03-22 05:20:00+00:00,wc_do,0,start,2660,wc,201
1177,noise 10,0,2020-03-22 05:20:00+00:00,noise 10,0,complete,2661,wc,201
1178,wc_do,0,2020-03-22 05:22:00+00:00,wc_do,0,complete,2662,wc,201
1179,wc_flush,0,2020-03-22 05:22:00+00:00,wc_flush,0,start,2663,wc,201
1180,noise 20,0,2020-03-22 05:22:00+00:00,noise 20,0,complete,2664,wc,201
1181,wc_flush,0,2020-03-22 05:23:00+00:00,wc_flush,0,complete,2665,wc,201
1182,go_bathroom_sink,0,2020-03-22 05:23:00+00:00,go_bathroom_sink,0,complete,2666,wc,201
1183,wash_hands,0,2020-03-22 05:23:00+00:00,wash_hands,0,start,2667,wc,201
1184,wash_hands,0,2020-03-22 05:23:00+00:00,wash_hands,0,complete,2668,wc,201
1185,go_kitchen_sink,0,2020-03-22 05:23:00+00:00,go_kitchen_sink,0,complete,2669,do_the_dishes,202
1186,go_kitchen_sink,0,2020-03-22 05:24:00+00:00,go_kitchen_sink,0,complete,2670,do_the_dishes,202
1187,wash_dishes,0,2020-03-22 05:24:00+00:00,wash_dishes,0,start,2671,do_the_dishes,202
1188,noise 30,0,2020-03-22 05:24:00+00:00,noise 30,0,complete,2672,do_the_dishes,202
1189,wash_dishes,0,2020-03-22 05:24:00+00:00,wash_dishes,0,complete,2673,do_the_dishes,202
1190,go_computer,0,2020-03-22 05:24:00+00:00,go_computer,0,complete,2674,use_computer,203
1191,switch_computer_on,0,2020-03-22 05:24:00+00:00,switch_computer_on,0,start,2675,use_computer,203
1192,noise 20,0,2020-03-22 05:24:00+00:00,noise 20,0,complete,2676,use_computer,203
1193,switch_computer_on,0,2020-03-22 05:25:00+00:00,switch_computer_on,0,complete,2677,use_computer,203
1194,go_computer_chair,0,2020-03-22 05:25:00+00:00,go_computer_chair,0,complete,2678,use_computer,203
1195,use_the_computer,0,2020-03-22 05:25:00+00:00,use_the_computer,0,start,2679,use_computer,203
1196,noise 5,0,2020-03-22 05:25:00+00:00,noise 5,0,complete,2680,use_computer,203
1197,go_computer_chair,0,2020-03-22 06:37:00+00:00,go_computer_chair,0,complete,2692,use_computer,203
1198,noise 5,0,2020-03-22 06:37:00+00:00,noise 5,0,complete,2693,use_computer,203
1199,use_the_computer,0,2020-03-22 07:35:00+00:00,use_the_computer,0,complete,2694,use_computer,203
1200,go_computer,0,2020-03-22 07:35:00+00:00,go_computer,0,complete,2695,use_computer,203
1201,switch_computer_off,0,2020-03-22 07:35:00+00:00,switch_computer_off,0,start,2696,use_computer,203
1202,noise 20,0,2020-03-22 07:35:00+00:00,noise 20,0,complete,2697,use_computer,203
1203,switch_computer_off,0,2020-03-22 07:35:00+00:00,switch_computer_off,0,complete,2698,use_computer,203
1204,go_kitchen_shelf,0,2020-03-22 06:35:00+00:00,go_kitchen_shelf,0,complete,2681,drink,204
1205,get_glass,0,2020-03-22 06:35:00+00:00,get_glass,0,start,2682,drink,204
1206,noise 20,0,2020-03-22 06:35:00+00:00,noise 20,0,complete,2683,drink,204
1207,get_glass,0,2020-03-22 06:35:00+00:00,get_glass,0,complete,2684,drink,204
1208,go_kitchen_sink,0,2020-03-22 06:35:00+00:00,go_kitchen_sink,0,complete,2685,drink,204
1209,get_water,0,2020-03-22 06:35:00+00:00,get_water,0,start,2686,drink,204
1210,noise 20,0,2020-03-22 06:35:00+00:00,noise 20,0,complete,2687,drink,204
1211,get_water,0,2020-03-22 06:35:00+00:00,get_water,0,complete,2688,drink,204
1212,drink_water,0,2020-03-22 06:35:00+00:00,drink_water,0,start,2689,drink,204
1213,noise 10,0,2020-03-22 06:35:00+00:00,noise 10,0,complete,2690,drink,204
1214,drink_water,0,2020-03-22 06:37:00+00:00,drink_water,0,complete,2691,drink,204
1215,go_kitchen_shelf,0,2020-03-22 07:35:00+00:00,go_kitchen_shelf,0,complete,2699,drink,205
